,p-values-paired,p-values_r_fdr,significance:p_vlaue_r,significance:p_vlaue_r_fdr
208,0.10964861696933784,0.13992611790982573,False,False
209,1.3637764461170246e-12,1.0424441640120179e-11,True,True
210,0.003114623710504957,0.005156217019547018,True,True
211,0.0001764025441358296,0.00035434348255191354,True,True
212,0.07531126838257828,0.0989932537634153,False,False
213,0.7953257792187416,0.8234493758467941,False,False
214,3.063304391421803e-06,8.16896933649454e-06,True,True
215,0.8185143412038935,0.8432127881386642,False,False
216,4.2011051029938977e-22,3.37553910019626e-20,True,True
217,6.335635862746502e-20,2.49011468606993e-18,True,True
218,4.238858196969395e-06,1.1054691327392256e-05,True,True
219,0.00034644388041349085,0.0006632695136383506,True,True
220,0.002625776435014307,0.004390696729733051,True,True
221,0.0011411878384863289,0.0020211215818998697,True,True
222,0.3709494038469122,0.4200413575940881,False,False
223,1.5595002825328913e-06,4.361399932128168e-06,True,True
224,5.382232608249937e-05,0.00011767768729765484,True,True
225,9.48479596098501e-11,5.254966331815781e-10,True,True
226,0.05671815082501284,0.07639813298261963,False,False
227,3.2260059566138614e-11,1.925017371347304e-10,True,True
228,0.019443543652200163,0.028321013203352258,True,True
229,9.914501811212726e-10,4.6140360665059225e-09,True,True
230,0.03120295999843429,0.04394156142275636,True,True
231,1.3800279983038613e-15,1.865413432762066e-14,True,True
232,0.00010370998801565904,0.00021682077247615997,True,True
233,0.04731195498481772,0.06459427220432556,True,False
234,9.882324865080411e-09,3.9029466451874437e-08,True,True
235,1.2474363610312805e-10,6.755317597747765e-10,True,True
236,2.4854872271988436e-17,4.92394401947936e-16,True,True
237,0.30391326520923717,0.3517184736711712,False,False
238,3.5687895939846876e-12,2.5436918449368956e-11,True,True
239,1.597370988381988e-16,2.6533253677210425e-15,True,True
240,9.480146900926924e-19,2.6094149894051328e-17,True,True
241,6.456061475990616e-09,2.6397269111890625e-08,True,True
242,1.2920900716183661e-13,1.2163954216461731e-12,True,True
243,0.00010544822515468533,0.0002202948469642265,True,True
244,0.0011020688192623113,0.0019564524563514983,True,True
245,8.566129796970049e-07,2.4988161472924283e-06,True,True
246,1.9375566620487887e-09,8.615519005635219e-09,True,True
247,3.4641856458682384e-15,4.342801671434965e-14,True,True
248,0.005869207742924262,0.009295916728616176,True,True
249,0.0016685170254195335,0.0028835165680394597,True,True
250,9.86244800266083e-05,0.00020681450503273348,True,True
251,0.6076325957415761,0.6510080061669392,False,False
252,0.0036482177834609684,0.005969214075515081,True,True
253,1.3623417937133927e-06,3.847385072159368e-06,True,True
254,0.17714309236810655,0.21605103930097716,False,False
255,0.3622886393931706,0.41139395553257224,False,False
256,1.7012770896015841e-12,1.2789191350246894e-11,True,True
257,0.7101119750403302,0.7457494717008132,False,False
258,8.67614242014725e-08,2.950400793465428e-07,True,True
259,5.8389783282597365e-05,0.00012695827642628942,True,True
260,6.069701716544235e-07,1.8112644179184945e-06,True,True
261,4.440853120843268e-25,1.1133855182481214e-22,True,True
262,0.01982442601198579,0.028829611866070755,True,True
263,2.3401417122919923e-05,5.428487723894745e-05,True,True
264,0.0002868371445988927,0.0005565040063955382,True,True
265,0.17438120616548736,0.21290862132091729,False,False
266,0.21070851370010765,0.2527946089429377,False,False
267,3.3079421203949205e-11,1.9684705521812692e-10,True,True
268,3.10356099359128e-13,2.687419356605983e-12,True,True
269,2.9851156196495856e-07,9.319572223521514e-07,True,True
270,4.4841611583129913e-11,2.6055796841526043e-10,True,True
271,1.4514103271790476e-05,3.474655404935982e-05,True,True
272,6.835225534189202e-05,0.00014730354429031746,True,True
273,7.2688404494522195e-09,2.9504045762285503e-08,True,True
274,0.26670298812668486,0.3124647969541912,False,False
275,0.010439064911303026,0.015881536445861714,True,True
276,0.0533271981543299,0.07223046480445736,False,False
277,4.807981902053126e-08,1.702005888482946e-07,True,True
278,0.25358446879866964,0.29866653751843614,False,False
279,4.398118489331414e-19,1.3236497718327558e-17,True,True
280,2.4840446566647802e-05,5.7376482743527316e-05,True,True
281,0.00010163084138941924,0.00021270569239183635,True,True
282,0.017171457950425708,0.025222084524581592,True,True
283,0.018627845344209634,0.027227009757274,True,True
284,0.48886899932340644,0.5370564046621206,False,False
285,0.02297242107772491,0.03309001701973633,True,True
286,0.15846416202447577,0.19524059617522424,False,False
287,9.878373959657443e-17,1.7030829356595044e-15,True,True
288,0.6699743431135089,0.7090489969543508,False,False
289,2.459185769120311e-06,6.660776757847816e-06,True,True
290,1.1105187396211401e-13,1.0622486836630784e-12,True,True
291,0.00027393501034808345,0.0005330885776459549,True,True
292,0.6695563478641711,0.7086500373332653,False,False
293,0.001240667264330551,0.002185431527613976,True,True
294,0.0040511900801511866,0.00658304097776425,True,True
295,0.0007592103387244586,0.0013815820711540105,True,True
296,0.011777062413336519,0.017770002025538332,True,True
297,0.16161904028626994,0.1988151038446272,False,False
298,0.11183070923713131,0.14244754578128596,False,False
299,0.3109046399211541,0.3590878956099443,False,False
300,0.8157576636997853,0.8409245518805222,False,False
301,0.3775827047348539,0.4266575892395736,False,False
302,5.7572972523028405e-09,2.3748163809343737e-08,True,True
303,0.004322223122161886,0.006994583873692968,True,True
304,0.8677173734139096,0.8859753901368456,False,False
305,0.001576280371070658,0.002734509280000564,True,True
306,0.048166652425993696,0.06567315869447839,True,False
307,3.9229786558861884e-07,1.2010680893500222e-06,True,True
308,1.7432573858611538e-11,1.0917525399968959e-10,True,True
309,2.3163682443427475e-08,8.633594807779527e-08,True,True
310,1.6858757597315292e-05,3.98842834146291e-05,True,True
311,4.510981676624866e-06,1.1709263148086106e-05,True,True
312,0.006470280891315224,0.010186284735028752,True,True
313,0.008650713471409867,0.013341761915775864,True,True
314,0.009231070995740354,0.014167266475783103,True,True
315,0.7902128038830643,0.818695345272876,False,False
316,0.003220339526077251,0.005320011983645836,True,True
317,1.13778889048603e-10,6.210206345385836e-10,True,True
318,0.7106380610579128,0.7460965421645462,False,False
319,0.37549392259178294,0.42460283516220787,False,False
320,6.978570869485218e-09,2.8399248944724888e-08,True,True
321,0.781170579127945,0.8106398603012704,False,False
322,0.5363117705247777,0.5831677368801873,False,False
323,0.5837121446969821,0.6288266111447665,False,False
324,0.2317259247944097,0.27559830298268007,False,False
325,0.0015816641308990078,0.0027430225741672883,True,True
326,2.720376146899735e-05,6.238483729947288e-05,True,True
327,8.791136420289493e-05,0.0001857471644575599,True,True
328,5.368698682835594e-11,3.0842790071827364e-10,True,True
329,0.0033273135157432564,0.005482777801767627,True,True
330,3.6265095652572666e-08,1.3068771068484993e-07,True,True
331,0.30655427849048034,0.3545136672193766,False,False
332,0.22794749691945118,0.2712725963959437,False,False
333,6.929973792448955e-07,2.052379517650535e-06,True,True
334,2.325864758612365e-09,1.0190036445607052e-08,True,True
335,0.10570095220965106,0.13529815867084485,False,False
336,2.5622072585668726e-09,1.11660268394911e-08,True,True
337,4.799865870472634e-10,2.3496084701732717e-09,True,True
338,0.001769161021082991,0.0030431401612275883,True,True
339,0.005522571828392643,0.008785562974075229,True,True
340,4.258277703555716e-05,9.460101251147762e-05,True,True
341,0.0005540110878028812,0.0010304200626394026,True,True
342,6.812238708988516e-17,1.215717186960502e-15,True,True
343,8.868559742637255e-07,2.5796324221932746e-06,True,True
344,2.410462680774722e-08,8.938050925124129e-08,True,True
345,0.015114880337716146,0.02240322246538365,True,True
346,0.5945884009645863,0.639014223383304,False,False
347,1.675562060510208e-26,1.0337619498326373e-23,True,True
348,2.7976084142441317e-05,6.396914011392107e-05,True,True
349,1.2267833036761233e-05,2.970659037146766e-05,True,True
350,0.30777240502544967,0.3558032722220868,False,False
351,0.026471380234344963,0.03772422814290622,True,True
352,0.06192417940893974,0.08279722904716981,False,False
353,0.00036708726641781537,0.0006998601177980092,True,True
354,0.0011753510689864024,0.0020771549582342813,True,True
355,0.7329789054623299,0.7659212794496583,False,False
356,0.0006910547209257979,0.0012660908159924868,True,True
357,0.013081075538699421,0.019573458634130143,True,True
358,9.345939042192744e-07,2.7061866737157164e-06,True,True
359,0.01485244779825313,0.022027475593648937,True,True
360,6.638567069113669e-06,1.677362090374998e-05,True,True
361,0.0031629338871672842,0.00523053586531008,True,True
362,0.7064499649993301,0.7423762482732178,False,False
363,9.455159826758358e-06,2.3330650765212204e-05,True,True
364,3.449666355992544e-07,1.065301864493586e-06,True,True
365,0.0017537732277012703,0.0030199793170394185,True,True
366,0.3339982997845292,0.382944224382939,False,False
367,7.305617587550187e-15,8.667894493470431e-14,True,True
368,0.0627467412718864,0.08379328660110062,False,False
369,0.8160137262262059,0.8410881336848275,False,False
370,2.6598133216077016e-05,6.11176843984744e-05,True,True
371,9.57302374573889e-06,2.3594519219238027e-05,True,True
372,1.3867432873610422e-08,5.3580832675379114e-08,True,True
373,1.232210885769318e-07,4.0927596715371986e-07,True,True
374,0.013367339743844091,0.01996548453008012,True,True
375,0.23355503751881376,0.277525331760731,False,False
376,9.018912051707141e-10,4.233742002533719e-09,True,True
377,0.00956239734749727,0.014634161426117589,True,True
378,3.0941113762574647e-24,5.090549907128353e-22,True,True
379,1.6857703428730235e-06,4.6887268834537885e-06,True,True
380,0.21004621798296932,0.25205254346039146,False,False
381,1.749750372951964e-11,1.0951789019110573e-10,True,True
382,0.03555383673434207,0.04962770924254681,True,True
383,0.7232921774365806,0.7572649918313291,False,False
384,0.024545663417549615,0.035191812606753844,True,True
385,1.6216281171227935e-05,3.849082951813171e-05,True,True
386,6.081165476884781e-25,1.3468222258100587e-22,True,True
387,0.1743000201078606,0.2128389656721066,False,False
388,9.74217401013639e-07,2.8124340913286455e-06,True,True
389,4.2022988214194254e-17,7.814285483317608e-16,True,True
390,0.3198339835367416,0.3682890343952711,False,False
391,0.04710197383681392,0.06432813645592225,True,False
392,0.6431289355133549,0.6836113931204286,False,False
393,0.00022755704065220676,0.00044900603966497676,True,True
394,0.00038823280538905126,0.0007370023860544901,True,True
395,0.13974115500708365,0.17431066883871543,False,False
396,0.020658981838146944,0.029962020223352783,True,True
397,1.2504327789203805e-19,4.3994350826577544e-18,True,True
398,0.006193785314839299,0.009777724692849208,True,True
399,0.0020153402259502485,0.003436821560048425,True,True
400,0.5116357699607877,0.5591515104746383,False,False
401,0.011851957679416467,0.017873641982707942,True,True
402,1.0290563953842247e-17,2.1946850901558619e-16,True,True
403,0.34418502519726046,0.3933445561181976,False,False
404,7.681183280018267e-12,5.1133888694533934e-11,True,True
405,0.009730844700064575,0.014876136477311109,True,True
406,0.00015544758531901495,0.00031492401036542554,True,True
407,0.2823392772481026,0.32897686594232917,False,False
408,0.0016399047477051432,0.0028386126770146643,True,True
409,3.6543601589200765e-08,1.3160115018833505e-07,True,True
410,0.02167024376386254,0.03132664945780129,True,True
411,1.1602570319348883e-06,3.3080442691327274e-06,True,True
412,0.16248043474579008,0.19974733206899542,False,False
413,1.7652173734075433e-09,7.906178409545064e-09,True,True
414,9.374236298802926e-13,7.39789548021108e-12,True,True
415,0.29639379922651904,0.3438454691852875,False,False
416,0.0008582263895847482,0.001549849558862275,True,True
417,1.350548149419437e-20,6.391977885265966e-19,True,True
418,0.21506452661985828,0.25737718720873237,False,False
419,1.057128057374997e-05,2.5892368057781188e-05,True,True
420,3.593301011258352e-10,1.7919825337612018e-09,True,True
421,0.00021038507793414262,0.00041784343772273094,True,True
422,2.8622781445912117e-05,6.533543201349522e-05,True,True
423,2.6578078909496936e-06,7.157230135020414e-06,True,True
424,2.8458125547203734e-12,2.0595480470378905e-11,True,True
425,0.1008311473148308,0.12950617619804475,False,False
426,0.05516733324788308,0.07444345332046083,False,False
427,3.979873852936646e-13,3.3636164779589314e-12,True,True
428,0.6224606109533494,0.66429894694626,False,False
429,0.0003366496988581731,0.000646036830457114,True,True
430,2.062713691163316e-12,1.5359215092606157e-11,True,True
431,1.4592759861670085e-07,4.785306123962617e-07,True,True
432,0.004157534190364763,0.006745060399939076,True,True
433,7.5467105117407e-16,1.0668528976294646e-14,True,True
434,2.3485529919988728e-11,1.4376772833728038e-10,True,True
435,0.14739991670571323,0.18293940377119017,False,False
436,0.024779607363276494,0.035503667346819395,True,True
437,0.033838645312889985,0.0473905632574118,True,True
438,0.09631144426021067,0.12416270146232383,False,False
439,0.00013578223612325217,0.00027841402124975445,True,True
440,0.13960029153511735,0.17417417928408954,False,False
441,1.1183963856227574e-21,7.636481249657365e-20,True,True
442,1.0613971357404774e-05,2.5978514479904714e-05,True,True
443,2.2051289597704586e-06,6.01414631828776e-06,True,True
444,0.11311608202146346,0.1438939850457129,False,False
445,8.778084406790637e-07,2.556759536794946e-06,True,True
446,0.019644654033462293,0.028587431423474103,True,True
447,0.0035894003855434205,0.005883565011885623,True,True
448,3.694394468348873e-05,8.289584619174266e-05,True,True
449,1.7905412966344103e-05,4.221015406571976e-05,True,True
450,1.9336372741724397e-05,4.536681232015333e-05,True,True
451,0.4253173017139782,0.4742371643393128,False,False
452,0.2902886158856181,0.33732919678622714,False,False
453,4.953867871151707e-12,3.413564717756112e-11,True,True
454,0.002575737567943837,0.004314123180747507,True,True
455,2.1642384993681615e-10,1.118373319670505e-09,True,True
456,0.00019195836110428864,0.00038389449966156356,True,True
457,0.021282560344200945,0.030794558166184045,True,True
458,7.468154511516258e-05,0.00015986662848382075,True,True
459,0.17913506004561253,0.21824939433584573,False,False
460,1.1736088689668772e-05,2.853063806192866e-05,True,True
461,5.95942754976206e-11,3.398782136749409e-10,True,True
462,2.888805850351581e-07,9.034055225348218e-07,True,True
463,1.2152548060259781e-13,1.1528570441569891e-12,True,True
464,2.1490830058114662e-11,1.323543990210092e-10,True,True
465,1.4518342408880235e-16,2.4279222179419753e-15,True,True
466,5.311867370406536e-08,1.8666092112240217e-07,True,True
467,2.703403594574963e-07,8.492689051878977e-07,True,True
468,0.005223688151864342,0.00834080902333455,True,True
469,1.3476068246670266e-14,1.5123645311344718e-13,True,True
470,7.313364183396345e-12,4.8949386388288206e-11,True,True
471,0.0032266089696947075,0.005328840339529261,True,True
472,1.0414459680943363e-09,4.8323876171984045e-09,True,True
473,0.001256099491050182,0.002210811890768405,True,True
474,0.0011354853303843346,0.00201184708537327,True,True
475,5.263484715749774e-10,2.5519702066959682e-09,True,True
476,0.7002561349148144,0.7367637938153005,False,False
477,0.0006167801187123633,0.0011395589893856766,True,True
478,0.689387032441917,0.7265613723225895,False,False
479,0.0018116734776376776,0.003111927943342038,True,True
480,0.0011685509899391293,0.002065771423577411,True,True
481,1.7505565128225753e-05,4.132959376658465e-05,True,True
482,0.0009361312123433063,0.0016798241085728281,True,True
483,9.094552568058011e-07,2.6400335340817027e-06,True,True
484,0.9114926871507375,0.923846290221133,False,False
485,0.6741027030217918,0.7129376879332345,False,False
486,0.825433997785382,0.849277683844102,False,False
487,0.0014728877715618454,0.0025682988042526377,True,True
488,3.276038737955644e-20,1.4039490871139116e-18,True,True
489,0.007791553897773715,0.012108590642680904,True,True
490,0.17995825311978156,0.21914414370817895,False,False
491,0.00019155633644976267,0.0003831870155275381,True,True
492,0.0012440760576030577,0.0021907659424151705,True,True
493,0.0219722733418807,0.031732544425323896,True,True
494,6.302575796293066e-08,2.1920071850405214e-07,True,True
495,5.3484935889860443e-14,5.384337223177968e-13,True,True
496,6.79053598581581e-05,0.00014641351616945597,True,True
497,3.6864841556532894e-06,9.697580902833954e-06,True,True
498,0.00010675923409555553,0.00022284506633648163,True,True
499,1.5324582594368379e-15,2.0521873202923545e-14,True,True
500,1.0762724069251162e-07,3.606013543373038e-07,True,True
501,1.3394027198437897e-09,6.129319731205686e-09,True,True
502,0.0030929075036683403,0.005121738604857226,True,True
503,5.499199098242517e-05,0.00011997810611535676,True,True
504,0.8965990000853132,0.9109420529597004,False,False
505,2.4392520087867915e-15,3.1352736943297486e-14,True,True
506,3.8090109706987917e-06,1.0000100990702374e-05,True,True
507,0.07381433256704457,0.09725552644632182,False,False
508,1.5941065268182062e-05,3.79000691588006e-05,True,True
509,0.4990463048851721,0.5468458558129621,False,False
510,0.0004915684804610918,0.0009209245743374211,True,True
511,1.397874932981031e-07,4.596172338646234e-07,True,True
512,5.6624033347567416e-05,0.00012330520308574653,True,True
513,0.29568050940332047,0.34308710370381257,False,False
514,0.20395555541595617,0.24542576064437469,False,False
515,0.3556952874075261,0.4047316618340807,False,False
516,7.970850435734536e-07,2.3354213242420985e-06,True,True
517,0.23182975260329253,0.27570280711977685,False,False
518,1.1851879708440857e-11,7.633900893486794e-11,True,True
519,1.810952991435615e-07,5.83364375822713e-07,True,True
520,0.0002199204356471879,0.0004347820468991956,True,True
521,1.670112993806245e-07,5.413999243385791e-07,True,True
522,0.010545503688872603,0.01602653085469114,True,True
523,5.7688333708322323e-11,3.297703391168988e-10,True,True
524,9.657648029384948e-05,0.00020291397434641812,True,True
525,0.1666408168209986,0.20429494788040242,False,False
526,1.2143107377106539e-13,1.152594395272063e-12,True,True
527,4.010286873009615e-10,1.9804947321681275e-09,True,True
528,0.7372378131272529,0.7696732472214476,False,False
529,0.8102295424591139,0.8363665927070147,False,False
530,0.04523419716514958,0.06193395862946493,True,False
531,0.04585891352732864,0.06274455339653115,True,False
532,0.00013955215428706214,0.00028538130366927535,True,True
533,0.0024018557814332493,0.0040424842774999395,True,True
534,1.690184413864828e-25,5.725085441081354e-23,True,True
535,0.1906527691236573,0.23091401434559208,False,False
536,0.31586097185655415,0.36417088678802967,False,False
537,0.0010266969544053162,0.0018297936539102275,True,True
538,0.918238742922271,0.930083511227337,False,False
539,2.067413762263821e-18,5.1387874450514396e-17,True,True
540,0.0028759142717049418,0.004783038321334637,True,True
541,0.0018697437117389205,0.003202758812125915,True,True
542,1.9786114662306006e-09,8.773723285264296e-09,True,True
543,0.0007920149773667896,0.0014373420247937065,True,True
544,0.008941092472362957,0.01376625422995277,True,True
545,0.0289466945715076,0.040974610678695,True,True
546,4.5085513062742206e-13,3.771681540720928e-12,True,True
547,0.0025944719319207694,0.004342554270315986,True,True
548,4.458384783914864e-06,1.1586971136171097e-05,True,True
549,0.021952664302430196,0.031708384266261005,True,True
550,4.647875669005291e-09,1.939890122784885e-08,True,True
551,0.00015431319208971647,0.0003126991663753492,True,True
552,3.148237956878249e-05,7.136308975865602e-05,True,True
553,0.0005362157442643851,0.0009993400484817315,True,True
554,3.4843242421935365e-13,2.982096827626568e-12,True,True
555,1.1543299574264776e-12,8.95516284355355e-12,True,True
556,1.1509476173192656e-09,5.320476341768882e-09,True,True
557,0.07728663553871172,0.10139175493098762,False,False
558,9.880678201442407e-09,3.9029466451874437e-08,True,True
559,0.002583824022990892,0.004326408839504474,True,True
560,0.0013505669063895375,0.0023674320961825732,True,True
561,0.001059778205742811,0.0018856389436818478,True,True
562,7.127843265476338e-07,2.1077283877285812e-06,True,True
563,0.6552045597868116,0.6949902455512715,False,False
564,0.0011144523025710103,0.0019772570890968628,True,True
565,0.042109714862595446,0.05804239401989439,True,False
566,3.6632926870921843e-06,9.642447229851819e-06,True,True
567,0.05068245446567616,0.0688967108037894,False,False
568,0.029371131816072944,0.04152777067626945,True,True
569,2.2672968289828842e-18,5.611397237919674e-17,True,True
570,0.18561634387295586,0.22549383547154098,False,False
571,1.693396313813033e-09,7.610151228179018e-09,True,True
572,9.68548638297774e-05,0.00020342465321086984,True,True
573,0.00041001593606789253,0.0007762906556457641,True,True
574,3.413850356273968e-08,1.2381747827972455e-07,True,True
575,0.8736132353836192,0.8913151593854192,False,False
576,2.741277508159462e-10,1.3905899459374245e-09,True,True
577,1.2117054602826196e-08,4.719777187459358e-08,True,True
578,3.8769547352696985e-18,9.137090422712249e-17,True,True
579,3.199097657853683e-21,1.8733698996414363e-19,True,True
580,0.6807371178579951,0.7188101290340382,False,False
581,0.4628219993111229,0.5115323120985059,False,False
582,0.6564583443004968,0.696152111589385,False,False
583,1.6678778943528876e-09,7.50523329641733e-09,True,True
584,3.980002363580705e-08,1.4270348864851947e-07,True,True
585,1.3675000510366684e-13,1.2824952975927495e-12,True,True
586,1.3762422072272783e-13,1.289294150208852e-12,True,True
587,0.00024197922176268183,0.0004756143779218888,True,True
588,1.8226941290593685e-06,5.0419601408327604e-06,True,True
589,0.37914345326483845,0.4282811191492895,False,False
590,0.05495539684540166,0.07418570606425831,False,False
591,0.017976786773097872,0.02632217252968857,True,True
592,2.350081197790028e-10,1.2064681334865597e-09,True,True
593,0.18640073653991396,0.22627171131522827,False,False
594,0.00019156023537457705,0.0003831870155275381,True,True
595,2.875410246582269e-22,2.4469316260940244e-20,True,True
596,0.5253264656512606,0.5725706560010636,False,False
597,0.43430522986302067,0.48326073081376375,False,False
598,0.11659333875210519,0.1479143663760459,False,False
599,0.001601521091803842,0.0027763448932173976,True,True
600,0.00029038333319072925,0.0005629415420121027,True,True
601,5.401005635040209e-27,4.0566248845791134e-24,True,True
602,0.00811056502700719,0.012569302129859981,True,True
603,0.005262154839571727,0.008394470851750076,True,True
604,5.882772435515535e-07,1.7600431905703302e-06,True,True
605,0.0003751693777216669,0.0007140867122236443,True,True
606,2.7306471625514614e-14,2.89220905782198e-13,True,True
607,6.445778069244564e-10,3.080243876796676e-09,True,True
608,1.5641054421962798e-05,3.7243172314184333e-05,True,True
609,3.2140622242779276e-13,2.77614624622006e-12,True,True
610,0.5306680723076012,0.577758300189942,False,False
611,1.4325209342725618e-05,3.433240724134088e-05,True,True
612,1.8512861417058683e-17,3.736094403968326e-16,True,True
613,8.55333092759992e-06,2.1244973655541136e-05,True,True
614,5.935287868955659e-05,0.00012892254235660633,True,True
615,1.4541400361336715e-13,1.3541924056177453e-12,True,True
616,3.5143169308197743e-06,9.280009932728769e-06,True,True
617,1.196558152972063e-09,5.522453137214103e-09,True,True
618,0.245697320700075,0.29043305131316893,False,False
619,0.3322817395116888,0.3812544533783491,False,False
620,1.4933414421421442e-09,6.7798878877806944e-09,True,True
621,4.081476289364385e-18,9.579823763419802e-17,True,True
622,0.6242500800288596,0.6659618435434169,False,False
623,2.086714946650268e-16,3.3595527216573516e-15,True,True
624,8.058534069732821e-10,3.804623559842429e-09,True,True
625,3.459993577201897e-05,7.786788567764821e-05,True,True
626,0.5190999793696411,0.5665204462449018,False,False
627,0.000468148047457072,0.0008797190818906688,True,True
628,1.1920641979756274e-19,4.245960622686384e-18,True,True
629,1.8161630315977928e-07,5.845764183128726e-07,True,True
630,2.006875448148005e-08,7.558049567638278e-08,True,True
631,0.4533601826780994,0.5021992405106872,False,False
632,9.331558530690318e-10,4.365087289945173e-09,True,True
633,0.7007606152305119,0.7372047760859323,False,False
634,3.9423446244530394e-05,8.80351360740315e-05,True,True
635,2.1704421776320827e-06,5.929841628751262e-06,True,True
636,0.00036353612595465455,0.0006933958900150885,True,True
637,0.029809349820814155,0.04210601129636669,True,True
638,0.17922323932932646,0.21834142873160187,False,False
639,2.181200129398635e-20,9.787073307886083e-19,True,True
640,2.3386589100437028e-12,1.7206274561756797e-11,True,True
641,0.00027308738865216734,0.0005316187332619102,True,True
642,0.14963352114446468,0.18544508772298066,False,False
643,6.610292354944902e-10,3.1562410290678048e-09,True,True
644,0.00020145094723688197,0.00040143789520326865,True,True
645,8.377188433705905e-05,0.00017769637793746255,True,True
646,2.460453757940498e-10,1.2586419505010987e-09,True,True
647,1.2106927438775103e-12,9.341097432105402e-12,True,True
648,4.137275752792957e-09,1.7440565795387586e-08,True,True
649,0.21536272698908798,0.2576983520632053,False,False
650,0.0005869350660854097,0.0010869750500241695,True,True
651,4.911252062459136e-22,3.891829329311081e-20,True,True
652,4.4894198699546414e-05,9.933998751564805e-05,True,True
653,0.600105674013433,0.643902206123109,False,False
654,2.8492312828395187e-09,1.2308194651426028e-08,True,True
655,0.8302266915472556,0.8534463609924927,False,False
656,6.992899548881449e-10,3.3242250882478545e-09,True,True
657,3.3740486916504074e-09,1.4409565178803656e-08,True,True
658,7.639978659440309e-07,2.245332278697369e-06,True,True
659,8.749753854296701e-12,5.76475964275269e-11,True,True
660,2.8268537689923845e-08,1.0361531690927953e-07,True,True
661,0.14420069123482793,0.17925213651015706,False,False
662,0.6160207778180262,0.6587124426590498,False,False
663,1.124890375197883e-10,6.149519377070705e-10,True,True
664,2.642047333342891e-13,2.3132979059046344e-12,True,True
665,7.453942900486647e-05,0.0001595821831774778,True,True
666,0.0013834329533222774,0.002422000703232728,True,True
667,6.629934645633614e-05,0.00014320095149202385,True,True
668,0.36613882069152137,0.415301912504664,False,False
669,2.9360523172873922e-06,7.846581649309979e-06,True,True
670,0.015395464569598886,0.022783915911918164,True,True
671,2.2676078080367494e-06,6.169936192130233e-06,True,True
672,0.07529247277775335,0.09897857600149829,False,False
673,0.006026187336494751,0.00953143986796803,True,True
674,0.00034263020408274015,0.0006567839298190564,True,True
675,0.0006582201908583833,0.0012115880444409774,True,True
676,8.933672947736667e-10,4.196008705061199e-09,True,True
677,0.4541559886575721,0.5029840174419514,False,False
678,1.1618662939131597e-17,2.4447308437697727e-16,True,True
679,1.6538931958777663e-09,7.452009639746587e-09,True,True
680,3.691679347794518e-07,1.1349663771694306e-06,True,True
681,3.431064135133399e-05,7.728730334389028e-05,True,True
682,0.0003749043971024101,0.0007137396363174051,True,True
683,0.004368622960051844,0.0070623209465558315,True,True
684,7.415838776448782e-17,1.319163152701328e-15,True,True
685,0.0024114004755212658,0.004057362736401077,True,True
686,0.6135867397250965,0.6564914485786598,False,False
687,7.175420593442957e-05,0.00015400098242232215,True,True
688,6.470808830233919e-13,5.265342559693404e-12,True,True
689,0.3376844497233522,0.3866316853771812,False,False
690,0.12230813929732881,0.15449496244233368,False,False
691,1.437964886737235e-07,4.721696144912704e-07,True,True
692,3.033088454236512e-20,1.3066484550358042e-18,True,True
693,1.5036876908560903e-10,8.022299215422779e-10,True,True
694,4.8751867947979885e-12,3.366061226224431e-11,True,True
695,2.7784268357909207e-09,1.202036653851444e-08,True,True
696,0.03158216831542006,0.04443573527031125,True,True
697,8.407837055551273e-13,6.6779487418229076e-12,True,True
698,1.672572150367738e-05,3.958581161474541e-05,True,True
699,0.0003428685443166047,0.0006571678800698265,True,True
700,0.33380032220239697,0.38279345233977746,False,False
701,9.638901793450012e-06,2.375011103720567e-05,True,True
702,3.962370510539735e-09,1.6744117066921213e-08,True,True
703,0.040344249278705335,0.055760213320236396,True,False
704,3.473449645068032e-09,1.4812106299321217e-08,True,True
705,1.3433233023519014e-05,3.2374316473394385e-05,True,True
706,4.7317361861271706e-14,4.824973277111653e-13,True,True
707,0.00574311794404809,0.009109573269987214,True,True
708,2.2733849718654124e-08,8.49507362945598e-08,True,True
709,2.4910533784999547e-06,6.739694144649447e-06,True,True
710,5.641351443843583e-06,1.4437680917392282e-05,True,True
711,4.89596615281444e-05,0.00010776989715834537,True,True
712,3.510546419088358e-05,7.893360586977923e-05,True,True
713,3.9536295236163725e-06,1.0362456383018181e-05,True,True
714,0.002966113426739483,0.004921207207733823,True,True
715,0.0094510391650473,0.014479132810942897,True,True
716,0.10718688395978872,0.1370632806702231,False,False
717,0.05567313898432913,0.0750841967331006,False,False
718,0.08563592197452814,0.11148998056447161,False,False
719,3.451973512576609e-10,1.7279873204798876e-09,True,True
720,0.013420074758796507,0.02004078418552988,True,True
721,2.686580347236264e-15,3.422616187205491e-14,True,True
722,2.829419888517298e-07,8.861172692918115e-07,True,True
723,8.457650854572374e-09,3.389928503775818e-08,True,True
724,0.0021467584413525876,0.0036429520701734726,True,True
725,2.3835654206361116e-08,8.849364418974602e-08,True,True
726,3.117321414426337e-13,2.6979823363835157e-12,True,True
727,0.26625916780976466,0.311987188761696,False,False
728,3.560930212379628e-10,1.7773784865315827e-09,True,True
729,3.810820281059057e-17,7.173493568523948e-16,True,True
730,2.9136273711987e-09,1.2570657551812574e-08,True,True
731,2.360249674005715e-06,6.40787570618399e-06,True,True
732,8.128227780258588e-23,8.069835339308455e-21,True,True
